Time,SNR,Speed,RSSI,PDR,Relative_Speed,Scenario
70.1000000000003,0.85,12.71,-69.14,1.12E-09,2.73909965607464,2
70.2000000000003,0.85,12.72,-69.14,1.12E-09,2.19944570285805,2
70.3000000000003,-26.72,12.77,-69.14,1.85E-117,1.74429733127466,2
70.4000000000003,0.85,12.76,-69.14,1.12E-09,2.66619815329061,2
70.5000000000003,-26.71,12.73,-69.14,2E-117,2.48515120526787,2
70.6000000000003,-26.7,12.73,-69.15,2.17E-117,2.81756847656067,2
70.7000000000003,-26.69,12.66,-69.14,2.35E-117,2.88472108211283,2
70.8000000000003,0.86,12.66,-69.14,1.18E-09,3.67745023558209,2
70.9000000000003,0.86,12.74,-69.15,1.18E-09,1.91046532384484,2
71.0000000000002,-26.68,12.76,-69.15,2.54E-117,1.98042277751437,2
71.1000000000002,0.86,12.7,-69.15,1.18E-09,1.92431427262226,2
71.2000000000002,-26.66,12.72,-69.15,2.98E-117,2.5149188437437,2
71.3000000000002,-26.66,12.69,-69.15,2.98E-117,2.57510804129972,2
71.4000000000002,0.85,12.75,-69.15,1.12E-09,1.91342821097604,2
71.5000000000002,0.85,12.67,-69.14,1.12E-09,2.63035904569147,2
71.6000000000002,-26.64,12.66,-69.14,3.5E-117,2.36521380349799,2
71.7000000000002,0.85,12.67,-69.14,1.12E-09,3.1494169993639,2
71.8000000000002,-26.63,12.7,-69.14,3.8E-117,3.61227238217822,2
71.9000000000002,-26.62,12.74,-69.14,4.11E-117,3.17862789430321,2
72.0000000000002,0.85,12.77,-69.14,1.12E-09,2.13956257879111,2
72.1000000000002,0.85,12.7,-69.14,1.12E-09,2.53222200536597,2
72.2000000000002,-26.61,12.71,-69.14,4.46E-117,2.827958960264,2
72.3000000000002,0.85,12.66,-69.14,1.12E-09,3.38345603109359,2
72.4000000000002,-26.6,12.72,-69.14,4.83E-117,3.26530689536426,2
72.5000000000002,-26.59,12.7,-69.14,5.23E-117,2.75310353858198,2
72.6000000000002,0.86,12.68,-69.14,1.18E-09,2.59209110315657,2
72.7000000000001,0.86,12.78,-69.14,1.18E-09,1.74103060468496,2
72.8000000000001,-26.57,12.78,-69.14,6.14E-117,3.22703144302524,2
72.9000000000001,0.86,12.78,-69.14,1.18E-09,2.23285408717344,2
73.0000000000001,-26.56,12.78,-69.14,6.66E-117,3.41599778848338,2
73.1000000000001,-26.55,12.78,-69.14,7.21E-117,1.74932698958964,2
73.2000000000001,-26.53,12.78,-69.14,8.47E-117,3.62399105437501,2
73.3000000000001,0.87,12.78,-69.14,1.24E-09,2.40831819050699,2
73.4000000000001,0.87,12.78,-69.14,1.24E-09,2.64124305568434,2
73.5000000000001,-26.52,12.78,-69.14,9.18E-117,2.92185569047366,2
73.6000000000001,0.87,12.77,-69.14,1.24E-09,1.77907564839225,2
73.7000000000001,-26.5,12.72,-69.14,1.08E-116,3.1667463044492,2
73.8000000000001,-26.5,12.78,-69.14,1.08E-116,2.25128927210713,2
73.9000000000001,0.87,12.71,-69.14,1.24E-09,2.67664423688043,2
74.0000000000001,0.87,12.77,-69.14,1.24E-09,2.08885705131458,2
74.1000000000001,-26.48,12.71,-69.14,1.27E-116,3.00042673931826,2
74.2000000000001,0.87,12.71,-69.14,1.24E-09,2.22767638645688,2
74.3000000000001,-26.47,12.66,-69.14,1.37E-116,2.23164136888737,2
74.4000000000001,-26.46,12.68,-69.14,1.49E-116,3.40122966443659,2
74.5,0.86,12.7,-69.14,1.18E-09,2.20614308966849,2
74.6,0.86,12.67,-69.14,1.18E-09,3.27163933816885,2
74.7,-26.45,12.72,-69.14,1.61E-116,3.29227355259542,2
74.8,0.86,12.77,-69.14,1.18E-09,1.86485994990955,2
74.9,-26.44,12.71,-69.14,1.75E-116,2.07433453692604,2
75,-26.44,12.66,-69.14,1.75E-116,2.07481824852235,2
75.1,0.85,12.68,-69.14,1.12E-09,1.9563954393977,2
75.2,0.85,12.66,-69.14,1.12E-09,2.83420336264028,2
75.3,-26.43,12.77,-69.14,1.9E-116,2.42774797393672,2
75.4,0.85,12.74,-69.14,1.12E-09,2.71459387493698,2
75.5,-26.42,12.66,-69.13,2.06E-116,2.35616032097527,2
75.6,-26.41,12.69,-69.13,2.23E-116,3.41305106004405,2
75.7,0.85,12.7,-69.13,1.12E-09,3.29114124207171,2
75.8,0.85,12.72,-69.13,1.12E-09,1.89825961297845,2
75.9,-26.39,12.72,-69.13,2.62E-116,3.63621744737027,2
76,0.85,12.69,-69.13,1.12E-09,2.53505975506397,2
76.1,-26.38,12.73,-69.13,2.84E-116,2.81330415754023,2
76.2,-26.37,12.75,-69.13,3.08E-116,1.97078892365227,2
76.2999999999999,0.85,12.75,-69.13,1.12E-09,2.12936021090418,2
76.3999999999999,0.85,12.71,-69.13,1.12E-09,2.30600000288623,2
76.4999999999999,-26.36,12.72,-69.13,3.34E-116,3.59887855276197,2
76.5999999999999,0.85,12.75,-69.13,1.12E-09,2.98348299110282,2
76.6999999999999,-26.35,12.71,-69.12,3.62E-116,1.98970224912972,2
76.7999999999999,-26.34,12.77,-69.12,3.93E-116,3.05838321806092,2
76.8999999999999,0.85,12.78,-69.12,1.12E-09,2.30706878106801,2
76.9999999999999,0.85,12.74,-69.13,1.12E-09,2.11339143728706,2
77.0999999999999,-26.32,12.74,-69.13,4.62E-116,2.95034462803076,2
77.1999999999999,0.85,12.69,-69.12,1.12E-09,1.96731557736771,2
77.2999999999999,-26.31,12.71,-69.12,5.01E-116,3.00628959168108,2
77.3999999999999,-26.3,12.67,-69.13,5.43E-116,2.34734923363287,2
77.4999999999999,0.85,12.72,-69.13,1.12E-09,1.79657221020893,2
77.5999999999999,0.85,12.78,-69.13,1.12E-09,2.19167872314444,2
77.6999999999999,-26.29,12.78,-69.13,5.89E-116,2.74443370512996,2
77.7999999999999,0.85,12.78,-69.13,1.12E-09,2.23331086645773,2
77.8999999999999,-26.28,12.78,-69.13,6.39E-116,2.54917612070496,2
77.9999999999998,-26.27,12.78,-69.13,6.93E-116,2.88851242728755,2
78.0999999999998,0.84,12.78,-69.13,1.07E-09,3.45139170545284,2
78.1999999999998,0.85,12.78,-69.14,1.12E-09,2.88688671173257,2
78.2999999999998,-26.26,12.78,-69.14,7.51E-116,2.35993037039218,2
78.3999999999998,0.85,12.78,-69.14,1.12E-09,2.48943076626525,2
78.4999999999998,-26.25,12.78,-69.14,8.15E-116,1.74665989235401,2
78.5999999999998,0.84,12.78,-69.14,1.07E-09,2.31729034948265,2
78.6999999999998,0.84,12.78,-69.14,1.07E-09,2.59491401868778,2
78.7999999999998,-26.23,12.78,-69.14,9.58E-116,2.29116824389283,2
78.8999999999998,0.84,12.78,-69.15,1.07E-09,3.32811418134969,2
78.9999999999998,-26.22,12.78,-69.15,1.04E-115,2.39760052404773,2
79.0999999999998,-26.21,12.78,-69.15,1.13E-115,2.48843403261417,2
79.1999999999998,0.84,12.78,-69.14,1.07E-09,2.26426713346917,2
79.2999999999998,0.84,12.78,-69.14,1.07E-09,1.78103732812223,2
79.3999999999998,-26.2,12.78,-69.14,1.22E-115,2.55111015472385,2
79.4999999999998,0.84,12.78,-69.14,1.07E-09,2.0405153615748,2
79.5999999999998,-26.19,12.78,-69.14,1.33E-115,2.84173564229908,2
79.6999999999998,-26.18,12.78,-69.14,1.44E-115,3.15200359092497,2
79.7999999999997,0.84,12.78,-69.14,1.07E-09,3.37911131280685,2
79.8999999999997,0.84,12.78,-69.14,1.07E-09,2.09250556226444,2
79.9999999999997,-26.16,12.78,-69.15,1.69E-115,3.58815118402594,2
80.0999999999997,0.84,12.78,-69.15,1.07E-09,2.06772319269584,2
80.1999999999997,-26.15,12.78,-69.15,1.84E-115,2.73703102317207,2
80.2999999999997,-26.14,12.78,-69.15,1.99E-115,3.28983149379317,2
80.3999999999997,0.84,12.78,-69.15,1.07E-09,3.58649658560502,2
80.4999999999997,0.84,12.78,-69.15,1.07E-09,2.88907712753832,2
80.5999999999997,-26.13,12.78,-69.15,2.16E-115,1.85193004972771,2
80.6999999999997,0.84,12.78,-69.14,1.07E-09,2.09905348490226,2
80.7999999999997,-26.12,12.78,-69.15,2.35E-115,2.92831555544515,2
80.8999999999997,-26.11,12.78,-69.14,2.55E-115,3.20175735928358,2
80.9999999999997,0.84,12.78,-69.15,1.07E-09,2.46975430766147,2
81.0999999999997,0.84,12.78,-69.14,1.07E-09,2.20055856923552,2
81.1999999999997,-26.1,12.78,-69.14,2.76E-115,2.00815431929972,2
81.2999999999997,0.84,12.78,-69.14,1.07E-09,3.00390410895503,2
81.3999999999997,-26.09,12.78,-69.14,3E-115,2.59667318456582,2
81.4999999999996,0.84,12.78,-69.15,1.07E-09,2.08650229350518,2
81.5999999999996,0.84,12.78,-69.15,1.07E-09,3.022248075914,2
81.6999999999996,-26.08,12.78,-69.15,3.25E-115,3.51117052588079,2
81.7999999999996,0.84,12.78,-69.15,1.07E-09,2.02912152776519,2
81.8999999999996,-26.07,12.78,-69.15,3.53E-115,2.06775387193327,2
81.9999999999996,-26.06,12.78,-69.15,3.83E-115,2.26956787618682,2
82.0999999999996,0.85,12.78,-69.15,1.12E-09,3.16090895988118,2
82.1999999999996,0.85,12.78,-69.15,1.12E-09,3.17971242874935,2
82.2999999999996,-26.04,12.78,-69.15,4.51E-115,2.46160856064279,2
82.3999999999996,0.85,12.78,-69.15,1.12E-09,2.39360495842836,2
82.4999999999996,-26.03,12.78,-69.15,4.89E-115,1.83070562507974,2
82.5999999999996,0.85,12.78,-69.15,1.12E-09,2.49478724628163,2
82.6999999999996,0.85,12.78,-69.15,1.12E-09,2.95587690065009,2
82.7999999999996,-26.02,12.78,-69.15,5.31E-115,2.89629980578486,2
82.8999999999996,0.85,12.78,-69.15,1.12E-09,2.46038608945764,2
82.9999999999996,-26.01,12.78,-69.15,5.76E-115,2.2431046368655,2
83.0999999999996,-26,12.78,-69.15,6.25E-115,3.31072981587298,2
83.1999999999996,0.85,12.78,-69.15,1.12E-09,2.41645122545841,2
83.2999999999995,0.85,12.78,-69.15,1.12E-09,1.75573749239224,2
83.3999999999995,-25.99,12.78,-69.15,6.79E-115,2.19059895972702,2
83.4999999999995,0.85,12.78,-69.15,1.12E-09,2.41914166607282,2
83.5999999999995,-25.98,12.78,-69.15,7.37E-115,3.15898876538004,2
83.6999999999995,-25.97,12.78,-69.15,8E-115,1.94448261185293,2
83.7999999999995,0.86,12.78,-69.15,1.18E-09,2.22329624199544,2
83.8999999999995,0.86,12.78,-69.15,1.18E-09,3.45662471503799,2
83.9999999999995,-25.95,12.78,-69.15,9.42E-115,3.14369288008525,2
84.0999999999995,0.85,12.78,-69.15,1.12E-09,2.40586049638544,2
84.1999999999995,-25.94,12.78,-69.15,1.02E-114,2.06351860092923,2
84.2999999999995,0.85,12.78,-69.15,1.12E-09,2.43806347368513,2
84.3999999999995,0.85,12.78,-69.15,1.12E-09,2.28882197321359,2
84.4999999999995,-25.93,12.78,-69.15,1.11E-114,3.04365545464791,2
84.5999999999995,0.85,12.78,-69.15,1.12E-09,3.32134609425483,2
84.6999999999995,-25.92,12.78,-69.15,1.21E-114,2.89464660849043,2
84.7999999999995,-25.91,12.78,-69.15,1.31E-114,1.73308386701433,2
84.8999999999995,0.85,12.78,-69.15,1.12E-09,2.44386615734213,2
84.9999999999995,0.85,12.78,-69.15,1.12E-09,2.14291517614871,2
85.0999999999994,-25.9,12.78,-69.15,1.42E-114,2.76799434031387,2
85.1999999999994,0.85,12.78,-69.15,1.12E-09,2.28728216575768,2
85.2999999999994,-25.89,12.78,-69.15,1.54E-114,3.0462171565721,2
85.3999999999994,0.86,12.78,-69.15,1.18E-09,2.27625898053005,2
85.4999999999994,0.86,12.78,-69.15,1.18E-09,2.43973822851773,2
85.5999999999994,-25.88,12.78,-69.15,1.67E-114,2.20525880982289,2
85.6999999999994,0.85,12.78,-69.15,1.12E-09,2.41524460334277,2
85.7999999999994,-25.87,12.78,-69.15,1.82E-114,2.98256387318922,2
85.8999999999994,0.85,12.78,-69.15,1.12E-09,2.23529623624904,2
85.9999999999994,0.85,12.78,-69.15,1.12E-09,2.66311279412291,2
86.0999999999994,-25.86,12.78,-69.15,1.97E-114,3.41543644308238,2
86.1999999999994,0.85,12.78,-69.15,1.12E-09,2.57826760872586,2
86.2999999999994,-25.85,12.78,-69.15,2.14E-114,2.51245686049763,2
86.3999999999994,-25.84,12.78,-69.14,2.33E-114,3.52614056901372,2
86.4999999999994,0.85,12.78,-69.14,1.12E-09,1.87464263788282,2
86.5999999999994,0.84,12.78,-69.14,1.07E-09,2.38857489026494,2
86.6999999999994,-25.83,12.78,-69.14,2.53E-114,2.12889293305031,2
86.7999999999993,0.84,12.78,-69.14,1.07E-09,3.5780859162861,2
86.8999999999993,-25.82,12.78,-69.14,2.74E-114,2.58988166333907,2
86.9999999999993,0.84,12.78,-69.14,1.07E-09,2.31069431092287,2
87.0999999999993,0.84,12.78,-69.14,1.07E-09,2.6011839674057,2
87.1999999999993,-25.81,12.78,-69.14,2.98E-114,1.75300083210705,2
87.2999999999993,0.84,12.78,-69.14,1.07E-09,1.91285811013802,2
87.3999999999993,-25.8,12.78,-69.14,3.23E-114,2.52308400320993,2
87.4999999999993,-25.79,12.78,-69.14,3.51E-114,1.75896448761316,2
87.5999999999993,0.84,12.78,-69.14,1.07E-09,2.78201858470527,2
87.6999999999993,0.84,12.78,-69.14,1.07E-09,3.27380007401587,2
87.7999999999993,-25.78,12.78,-69.14,3.81E-114,3.39599987411561,2
87.8999999999993,0.84,12.78,-69.14,1.07E-09,3.17394520568737,2
87.9999999999993,-25.77,12.78,-69.14,4.14E-114,2.24359607192123,2
88.0999999999993,0.84,12.78,-69.14,1.07E-09,1.73918770002784,2
88.1999999999993,0.84,12.78,-69.14,1.07E-09,1.86204174835122,2
88.2999999999993,-25.75,12.78,-69.14,4.88E-114,1.74532377811126,2
88.3999999999993,0.84,12.78,-69.14,1.07E-09,3.59965966340754,2
88.4999999999993,-25.75,12.78,-69.14,4.88E-114,2.8194934710882,2
88.5999999999992,0.84,12.78,-69.14,1.07E-09,1.79779777623127,2
88.6999999999992,0.84,12.78,-69.14,1.07E-09,2.41331349740241,2
88.7999999999992,-25.73,12.78,-69.14,5.76E-114,2.92471706884012,2
88.8999999999992,0.84,12.78,-69.14,1.07E-09,2.36408581842336,2
88.9999999999992,-25.72,12.78,-69.14,6.26E-114,3.48492073395771,2
89.0999999999992,0.84,12.78,-69.14,1.07E-09,3.60113280123648,2
89.1999999999992,0.84,12.78,-69.14,1.07E-09,2.45373690888978,2
89.2999999999992,-25.7,12.78,-69.14,7.38E-114,3.06652609098969,2
89.3999999999992,0.85,12.78,-69.14,1.12E-09,2.34171887390183,2
89.4999999999992,-25.69,12.78,-69.14,8.02E-114,3.63217234375451,2
89.5999999999992,-25.68,12.78,-69.14,8.71E-114,1.73636645570993,2
89.6999999999992,0.85,12.78,-69.14,1.12E-09,1.75702522163527,2
89.7999999999992,0.85,12.78,-69.14,1.12E-09,2.49058605524329,2
89.8999999999992,-25.67,12.78,-69.14,9.46E-114,3.70392904597075,2
89.9999999999992,0.85,12.78,-69.14,1.12E-09,1.99932889919839,2
90.0999999999992,-25.66,12.78,-69.14,1.03E-113,1.79624122060205,2
90.1999999999992,0.85,12.78,-69.14,1.12E-09,1.87429173684082,2
90.2999999999991,0.85,12.78,-69.14,1.12E-09,3.05844556704759,2
90.3999999999991,-25.64,12.78,-69.14,1.21E-113,2.71239393321471,2
90.4999999999991,0.85,12.78,-69.14,1.12E-09,1.81411744393777,2
90.5999999999991,-25.63,12.78,-69.14,1.32E-113,1.93895689770368,2
90.6999999999991,0.85,12.78,-69.14,1.12E-09,2.01013995603178,2
90.7999999999991,0.85,12.78,-69.14,1.12E-09,2.28763543802514,2
90.8999999999991,-25.62,12.78,-69.14,1.43E-113,2.36529571931349,2
90.9999999999991,0.85,12.78,-69.14,1.12E-09,1.87829786935961,2
91.0999999999991,-25.61,12.78,-69.14,1.55E-113,2.94878819794198,2
91.1999999999991,0.85,12.78,-69.15,1.12E-09,2.40349550769255,2
91.2999999999991,0.85,12.78,-69.15,1.12E-09,2.33082899675749,2
91.3999999999991,-25.6,12.78,-69.15,1.69E-113,2.96835758642673,2
91.4999999999991,0.85,12.78,-69.15,1.12E-09,2.78175283978007,2
91.5999999999991,-25.59,12.78,-69.15,1.84E-113,3.26524193018953,2
91.6999999999991,0.85,12.78,-69.15,1.12E-09,1.77649800590291,2
91.7999999999991,0.86,12.78,-69.15,1.18E-09,1.9395801593493,2
91.8999999999991,-25.58,12.78,-69.15,1.99E-113,1.82457955922363,2
91.9999999999991,0.86,12.78,-69.15,1.18E-09,2.3323456682139,2
92.099999999999,-25.57,12.78,-69.16,2.17E-113,3.46211939900656,2
92.199999999999,0.86,12.78,-69.16,1.18E-09,1.98329588136611,2
92.299999999999,0.86,12.78,-69.16,1.18E-09,2.14984361010847,2
92.399999999999,-25.55,12.78,-69.15,2.56E-113,2.00997568255094,2
92.499999999999,0.86,12.78,-69.16,1.18E-09,3.24324984396121,2
92.599999999999,-25.54,12.78,-69.16,2.78E-113,1.78546675618727,2
92.699999999999,0.86,12.78,-69.16,1.18E-09,2.89341986677664,2
92.799999999999,0.86,12.78,-69.15,1.18E-09,3.3481191035211,2
92.899999999999,-25.52,12.78,-69.15,3.28E-113,2.3390808566758,2
92.999999999999,0.86,12.78,-69.15,1.18E-09,2.72412487501083,2
93.099999999999,-25.52,12.78,-69.15,3.28E-113,2.49543379669289,2
93.199999999999,0.86,12.78,-69.15,1.18E-09,2.41580247620541,2
93.299999999999,0.87,12.78,-69.15,1.24E-09,2.57605342151786,2
93.399999999999,-25.5,12.78,-69.15,3.88E-113,2.47493646822583,2
93.499999999999,0.87,12.78,-69.15,1.24E-09,2.71460255998946,2
93.599999999999,-25.49,12.78,-69.15,4.21E-113,2.70373186729152,2
93.699999999999,-25.48,12.78,-69.15,4.58E-113,2.18893367877311,2
93.799999999999,0.87,12.78,-69.15,1.24E-09,2.32613916623161,2
93.8999999999989,0.86,12.78,-69.15,1.18E-09,2.69453762965593,2
93.9999999999989,-25.47,12.78,-69.15,4.98E-113,2.49648780715351,2
94.0999999999989,0.86,12.78,-69.15,1.18E-09,2.22978799400869,2
94.1999999999989,-25.46,12.78,-69.15,5.41E-113,3.18305782567143,2
94.2999999999989,0.86,12.78,-69.15,1.18E-09,2.41168615838773,2
94.3999999999989,0.86,12.78,-69.15,1.18E-09,2.25922341873659,2
94.4999999999989,-25.45,12.78,-69.15,5.88E-113,3.2771161394808,2
94.5999999999989,0.86,12.78,-69.15,1.18E-09,2.5435543769184,2
94.6999999999989,-25.44,12.78,-69.14,6.39E-113,2.82792618823159,2
94.7999999999989,0.86,12.78,-69.14,1.18E-09,3.36498975303453,2
94.8999999999989,0.86,12.78,-69.14,1.18E-09,2.35361906400802,2
94.9999999999989,-25.43,12.78,-69.14,6.94E-113,3.48214089863467,2
95.0999999999989,0.86,12.78,-69.14,1.18E-09,2.28423045140527,2
95.1999999999989,-25.42,12.78,-69.14,7.55E-113,2.54227717442301,2
95.2999999999989,0.86,12.78,-69.14,1.18E-09,1.83029947256619,2
95.3999999999989,0.86,12.78,-69.14,1.18E-09,2.59062181861289,2
95.4999999999989,-25.41,12.78,-69.14,8.2E-113,3.35060391213369,2
95.5999999999988,0.86,12.78,-69.14,1.18E-09,2.2403096227114,2
95.6999999999988,-25.4,12.78,-69.14,8.92E-113,2.73995875542,2
95.7999999999988,0.86,12.78,-69.14,1.18E-09,2.01757994054368,2
95.8999999999988,0.86,12.78,-69.14,1.18E-09,2.19005809171916,2
95.9999999999988,-25.39,12.78,-69.14,9.7E-113,2.48761658660328,2
96.0999999999988,0.85,12.78,-69.14,1.12E-09,3.60055950957798,2
96.1999999999988,-25.38,12.78,-69.14,1.05E-112,2.76501118677134,2
96.2999999999988,0.85,12.78,-69.14,1.12E-09,2.55414934193853,2
96.3999999999988,0.85,12.78,-69.14,1.12E-09,1.89075389961452,2
96.4999999999988,-25.37,12.78,-69.14,1.15E-112,1.81558508326026,2
96.5999999999988,0.85,12.78,-69.14,1.12E-09,1.98728487209721,2
96.6999999999988,-25.36,12.78,-69.14,1.25E-112,3.41743330102802,2
96.7999999999988,0.86,12.78,-69.14,1.18E-09,3.20986764980115,2
96.8999999999988,0.86,12.78,-69.14,1.18E-09,2.3050413183778,2
96.9999999999988,-25.35,12.78,-69.14,1.35E-112,1.74718550151785,2
97.0999999999988,0.85,12.78,-69.14,1.12E-09,2.69938642417972,2
97.1999999999988,-25.34,12.78,-69.13,1.47E-112,3.19549986316785,2
97.2999999999988,0.85,12.78,-69.13,1.12E-09,1.78754010478999,2
97.3999999999987,0.85,12.78,-69.13,1.12E-09,1.72148589291774,2
97.4999999999987,-25.33,12.78,-69.13,1.6E-112,3.67820190695846,2
97.5999999999987,0.85,12.78,-69.13,1.12E-09,2.13224578411714,2
97.6999999999987,-25.32,12.78,-69.13,1.74E-112,3.13530035149341,2
97.7999999999987,0.85,12.78,-69.13,1.12E-09,2.65945477918428,2
97.8999999999987,0.85,12.78,-69.13,1.12E-09,3.37833192469327,2
97.9999999999987,-25.31,12.78,-69.13,1.89E-112,2.39742727479711,2
98.0999999999987,0.85,12.78,-69.13,1.12E-09,3.6373939292685,2
98.1999999999987,-25.3,12.78,-69.13,2.06E-112,2.54123702480703,2
98.2999999999987,0.85,12.78,-69.13,1.12E-09,3.27166643123061,2
98.3999999999987,-25.29,12.78,-69.13,2.24E-112,2.71759978713977,2
98.4999999999987,-25.28,12.78,-69.13,2.43E-112,2.32780046089358,2
98.5999999999987,-25.27,12.78,-69.13,2.65E-112,3.48468803119706,2
98.6999999999987,0.85,12.78,-69.13,1.12E-09,2.04846117951642,2
98.7999999999987,0.85,12.78,-69.13,1.12E-09,2.27908649852932,2
98.8999999999987,-25.26,12.78,-69.13,2.88E-112,1.94634947908528,2
98.9999999999987,0.85,12.78,-69.13,1.12E-09,3.41762783827688,2
99.0999999999986,-25.25,12.78,-69.13,3.13E-112,3.01294971536843,2
99.1999999999986,0.85,12.78,-69.13,1.12E-09,2.44264262482424,2
99.2999999999986,0.85,12.78,-69.13,1.12E-09,2.78918287944924,2
99.3999999999986,-25.23,12.78,-69.13,3.7E-112,1.79061642311446,2
99.4999999999986,0.85,12.78,-69.13,1.12E-09,2.7408506707549,2
99.5999999999986,-25.22,12.78,-69.13,4.02E-112,2.79308706534824,2
99.6999999999986,0.85,12.78,-69.13,1.12E-09,2.55990596279443,2
99.7999999999986,0.85,12.78,-69.13,1.12E-09,2.22363118438084,2
99.8999999999986,-25.21,12.78,-69.13,4.38E-112,2.68009444061858,2
99.9999999999986,0.85,12.78,-69.13,1.12E-09,1.9200827015551,2
0.1,22.35,15.45,-48.38,0.999999894673147,15.45,1
0.2,21.62,15.44,-49.14,0.999999465184673,15.44,1
0.3,20.85,15.46,-49.92,0.999997415196243,15.46,1
0.4,20.07,15.5,-50.69,0.999988834565626,15.5,1
0.5,19.3,15.46,-51.46,0.999958015661191,15.46,1
0.6,18.53,15.55,-52.2,0.999858443161988,15.55,1
0.7,17.79,15.48,-52.93,0.999585737712799,15.48,1
0.8,17.06,15.54,-53.62,0.99890054571446,15.54,1
0.9,16.37,15.44,-54.31,0.997421527375505,15.44,1
1,15.69,15.49,-54.98,0.994386385031052,15.49,1
1.1,15.02,15.51,-55.62,0.98858048743245,15.51,1
1.2,14.37,15.53,-56.24,0.978380934192439,15.53,1
1.3,13.75,15.46,-56.84,0.961995734420964,15.46,1
1.4,13.15,15.5,-57.42,0.937005912146359,15.5,1
1.5,12.57,15.49,-57.98,0.901133505879313,15.49,1
1.6,12.01,15.56,-58.53,0.852581907732699,15.56,1
1.7,11.47,15.48,-59,0.790570729406315,15.48,1
1.8,10.99,15.48,-59.45,0.722077907590096,15.48,1
1.9,10.55,15.48,-59.88,0.648679060078798,15.48,1
2,10.12,15.45,-60.27,0.568692586136855,15.45,1
2.1,9.72,15.5,-60.59,0.489269509069941,15.5,1
2.2,9.4,15.48,-60.83,0.42423494355617,15.48,1
2.3,9.16,15.45,-60.95,0.375721603740946,15.45,1
2.4,9.04,15.55,-61.03,0.351823595381183,15.55,1
2.5,8.97,15.44,-61.08,0.338047205698509,15.44,1
2.6,8.91,15.48,-61.15,0.326353173535629,15.48,1
2.7,8.84,15.54,-61.22,0.312860042534048,15.54,1
2.8,8.77,15.52,-61.28,0.299545818264705,15.52,1
2.9,8.71,15.54,-61.35,0.288289592004419,15.54,1
3,8.64,15.52,-61.43,0.275354648143579,15.52,1
3.1,8.56,15.51,-61.51,0.260852542795947,15.51,1
3.2,8.48,15.49,-61.59,0.24667269899306,15.49,1
3.3,8.41,15.51,-61.64,0.234547434922617,15.51,1
3.4,8.35,15.44,-61.7,0.224375221580368,15.44,1
3.5,8.29,15.55,-61.74,0.214415727181168,15.55,1
3.6,8.25,15.53,-61.77,0.207898120002846,15.53,1
3.7,8.22,15.54,-61.8,0.203075553993895,15.54,1
3.8,8.2,15.48,-61.81,0.199892255829627,15.48,1
3.9,8.18,15.53,-61.81,0.196734646783959,15.53,1
4,8.18,15.5,-61.81,0.196734646783959,15.5,1
4.1,8.18,15.53,-61.81,0.196734646783959,15.53,1
4.2,8.18,15.54,-61.82,0.196734646783959,15.54,1
4.3,8.17,15.55,-61.82,0.195165551677485,15.55,1
4.4,8.17,15.52,-61.83,0.195165551677485,15.52,1
4.5,8.17,15.54,-61.83,0.195165551677485,15.54,1
4.6,8.16,15.48,-61.83,0.193602969102521,15.48,1
4.7,8.16,15.55,-61.84,0.193602969102521,15.55,1
4.8,8.16,15.48,-61.84,0.193602969102521,15.48,1
4.9,8.15,15.44,-61.84,0.192046928154666,15.44,1
5,8.15,15.5,-61.85,0.192046928154666,15.5,1
5.1,8.15,15.48,-61.85,0.192046928154666,15.48,1
5.2,8.15,15.56,-61.85,0.192046928154666,15.56,1
5.3,8.14,15.52,-61.85,0.190497457450609,15.52,1
5.4,8.14,15.52,-61.85,0.190497457450609,15.52,1
5.5,8.14,15.55,-61.85,0.190497457450609,15.55,1
5.6,8.14,15.45,-61.85,0.190497457450609,15.45,1
5.7,8.14,15.55,-61.85,0.190497457450609,15.55,1
5.8,8.14,15.49,-61.85,0.190497457450609,15.49,1
5.9,8.14,15.53,-61.84,0.190497457450609,15.53,1
6,8.15,15.45,-61.84,0.192046928154666,15.45,1
6.09999999999999,8.15,15.49,-61.84,0.192046928154666,15.49,1
6.19999999999999,8.16,15.53,-61.84,0.193602969102521,15.53,1
6.29999999999999,8.16,15.48,-61.84,0.193602969102521,15.48,1
6.39999999999999,8.16,15.48,-61.83,0.193602969102521,15.48,1
6.49999999999999,8.16,15.52,-61.83,0.193602969102521,15.52,1
6.59999999999999,8.16,15.51,-61.83,0.193602969102521,15.51,1
6.69999999999999,8.16,15.56,-61.83,0.193602969102521,15.56,1
6.79999999999999,8.16,15.51,-61.83,0.193602969102521,15.51,1
6.89999999999999,8.16,15.48,-61.83,0.193602969102521,15.48,1
6.99999999999999,8.16,15.47,-61.83,0.193602969102521,15.47,1
7.09999999999999,8.17,15.44,-61.83,0.195165551677485,15.44,1
7.19999999999999,8.17,15.47,-61.83,0.195165551677485,15.47,1
7.29999999999999,8.16,15.49,-61.83,0.193602969102521,15.49,1
7.39999999999999,8.17,15.48,-61.82,0.195165551677485,15.48,1
7.49999999999999,8.17,15.44,-61.83,0.195165551677485,15.44,1
7.59999999999999,8.17,15.5,-61.82,0.195165551677485,15.5,1
7.69999999999999,8.17,15.47,-61.82,0.195165551677485,15.47,1
7.79999999999999,8.17,15.46,-61.83,0.195165551677485,15.46,1
7.89999999999999,8.17,15.51,-61.83,0.195165551677485,15.51,1
